;;;;;;;;1095/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;5'430'916 CHF;5'441'415 CHF;5'469'012 CHF;;;;;;;;;
;;;;;;;;1095/A2109.0001;Übriger Personalaufwand;1;123'424 CHF;152'081 CHF;109'499 CHF;;;;;;;;;
;;;;;;;;1095/A2114.0001;Informatik Sachaufwand;1;6'715'485 CHF;1'218'520 CHF;1'313'776 CHF;;;;;;;;;
;;;;;;;;1095/A2119.0001;Übriger Betriebsaufwand;1;259'331 CHF;213'855 CHF;213'801 CHF;;;;;;;;;
;;;;;;;;1095/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;1'858'031 CHF;1'299'225 CHF;653'800 CHF;;;;;;;;;
;;;;;;;;1095/A6100.0001;Funktionsaufwand (Globalbudget);1;;;;11'578'000 CHF;12'653'045 CHF;12'137'288 CHF;12'991'035 CHF;14'154'597 CHF;17'176'522 CHF;20'988'959 CHF;18'240'700 CHF;21'842'131 CHF
;;;;;;;;1095/A8100.0001;Sach- und immaterielle Anlagen, Vorräte (Globalbudget);1;;;;231'150 CHF;1'046'753 CHF;1'324'654 CHF;832'281 CHF;606'872 CHF;390'560 CHF;873'239 CHF;950'000 CHF;783'365 CHF
;;;;;;;;1095/E5100.0001;Funktionsertrag (Globalbudget);1;;;;;;;;;;;;
;;;;;;;;1097/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;10'493'183 CHF;10'684'175 CHF;10'931'379 CHF;;;;;;;;;
;;;;;;;;1097/A2109.0001;Übriger Personalaufwand;1;210'279 CHF;279'299 CHF;205'530 CHF;;;;;;;;;
;;;;;;;;1097/A2114.0001;Informatik Sachaufwand;1;3'811'084 CHF;3'091'988 CHF;2'849'783 CHF;;;;;;;;;
;;;;;;;;1097/A2119.0001;Übriger Betriebsaufwand;1;696'143 CHF;468'815 CHF;645'214 CHF;;;;;;;;;-157'008 CHF
;;;;;;;;1097/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;6'694'789 CHF;6'626'042 CHF;7'691'310 CHF;;;;;;;;;
;;;;;;;;1097/A6100.0001;Funktionsaufwand (Globalbudget);1;;;;22'383'919 CHF;25'490'679 CHF;27'000'833 CHF;29'171'145 CHF;32'094'659 CHF;38'067'324 CHF;33'167'333 CHF;36'267'900 CHF;0 CHF
;;;;;;;;1097/A8100.0001;Sach- und immaterielle Anlagen, Vorräte (Globalbudget);1;;;;1'531'568 CHF;1'716'716 CHF;1'029'139 CHF;1'440'552 CHF;1'224'380 CHF;2'589'109 CHF;582'174 CHF;600'000 CHF;
;;;;;;;;1097/E5100.0001;Funktionsertrag (Globalbudget);1;;;;;;;;;1'626'281 CHF;;;
;;;;;;;;1098/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;46'320'075 CHF;44'593'737 CHF;44'556'709 CHF;;;;;;;;;
;;;;;;;;1098/A2109.0001;Übriger Personalaufwand;1;787'304 CHF;806'388 CHF;816'141 CHF;;;;;;;;;
;;;;;;;;1098/A2114.0001;Informatik Sachaufwand;1;16'697'902 CHF;23'398'290 CHF;35'144'110 CHF;;;;;;;;;
;;;;;;;;1098/A2119.0001;Übriger Betriebsaufwand;1;543'379 CHF;583'375 CHF;735'399 CHF;;;;;;;;;
;;;;;;;;1098/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;9'682'453 CHF;12'287'627 CHF;12'852'371 CHF;;;;;;;;;
;;;;;;;;1109/A2310.0346;Finanzierungsbeitrag an ETH-Bereich;1;;;;;;;;;;-129'900'000 CHF;;
;;;;;;;;1112/A6100.0001;Funktionsaufwand (Globalbudget);1;;;;3'008'569 CHF;2'993'767 CHF;3'169'803 CHF;3'085'713 CHF;3'175'467 CHF;;;;
;;;;;;;;1112/A6300.0001;Übriger Aufwand;1;;;;;;;;;-29'766 CHF;;;
;;;;;;;;1121/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;;;;;;;;;8'050'034 CHF;9'324'410 CHF;10'843'300 CHF;11'612'932 CHF
;;;;;;;;1121/A2109.0001;Übriger Personalaufwand;1;;;;;;;;;48'474 CHF;71'612 CHF;60'000 CHF;102'917 CHF
;;;;;;;;1121/A2114.0001;Informatik Sachaufwand;1;;;;;;;;;539'908 CHF;550'628 CHF;1'225'800 CHF;1'028'633 CHF
;;;;;;;;1121/A2115.0001;Beratungsaufwand;1;;;;;;;;;55'000 CHF;127'392 CHF;300'000 CHF;54'046 CHF
;;;;;;;;1121/A2119.0001;Übriger Betriebsaufwand;1;;;;;;;;;793'927 CHF;768'515 CHF;828'000 CHF;818'516 CHF
;;;;;;;;1121/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;;;;;;;;;2'468'654 CHF;3'302'275 CHF;2'886'000 CHF;2'278'206 CHF
;;;;;;;;1121/A4100.0134;IKT Bund;1;;;;;;;;;3'948'308 CHF;12'664'292 CHF;47'610'000 CHF;12'079'684 CHF
;;;;;;;;9999/#;9999/Nicht zugeordnet;1;;;;;;;;;;;;
;;;;;;;;Ergebnis;;1;2'234'260'042 CHF;2'139'318'202 CHF;2'150'304'429 CHF;2'161'844'767 CHF;2'272'827'082 CHF;2'474'164'196 CHF;2'459'611'049 CHF;2'490'478'971 CHF;2'501'137'072 CHF;2'488'609'679 CHF;2'714'993'341 CHF;2'604'931'222 CHF
;;;;;;1.1;Institutionelle und finanzielle Voraussetzungen;0570/A6100.0001;Funktionsaufwand (Globalbudget);1;38'444'205 CHF;39'366'513 CHF;44'832'904 CHF;49'110'261 CHF;49'464'663 CHF;51'946'835 CHF;53'867'765 CHF;56'983'975 CHF;60'481'219 CHF;60'142'366 CHF;59'265'900 CHF;61'710'208 CHF
;;;;;;;;0570/A8100.0001;Sach- und immaterielle Anlagen, Vorräte (Globalbudget);1;5'054'579 CHF;2'301'207 CHF;3'871'055 CHF;3'594'593 CHF;3'829'294 CHF;3'020'744 CHF;1'547'400 CHF;3'633'034 CHF;1'179'098 CHF;1'944'547 CHF;3'000'000 CHF;2'594'986 CHF
;;;;;;;;1000/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;25'758'998 CHF;26'028'341 CHF;26'951'330 CHF;28'216'128 CHF;29'421'004 CHF;32'353'330 CHF;34'017'834 CHF;34'549'191 CHF;35'398'242 CHF;36'184'310 CHF;36'219'200 CHF;36'951'694 CHF
;;;;;;;;1000/A2101.0101;Jahresvergütung Mitglieder Nationalrat/Zulagen Ratspräsidium;1;11'168'632 CHF;11'203'397 CHF;11'200'832 CHF;10'246'751 CHF;11'292'382 CHF;11'401'289 CHF;11'399'164 CHF;11'411'872 CHF;11'365'489 CHF;11'849'680 CHF;11'874'000 CHF;11'899'793 CHF
;;;;;;;;1000/A2101.0102;Jahresvergütung Mitglieder Ständerat/Zulagen Ratspräsidium;1;2'398'500 CHF;2'405'334 CHF;2'406'001 CHF;2'406'000 CHF;2'652'419 CHF;2'635'289 CHF;2'642'144 CHF;2'666'998 CHF;2'675'031 CHF;2'767'073 CHF;2'780'000 CHF;2'765'824 CHF
;;;;;;;;1000/A2101.0103;Sessionen des Nationalrates;1;6'508'570 CHF;6'484'216 CHF;6'831'863 CHF;6'638'276 CHF;6'721'955 CHF;7'402'670 CHF;6'919'690 CHF;7'100'565 CHF;7'221'056 CHF;7'515'340 CHF;7'579'200 CHF;7'700'648 CHF
;;;;;;;;1000/A2101.0104;Sessionen des Ständerates;1;1'352'690 CHF;1'510'754 CHF;1'505'746 CHF;1'560'693 CHF;1'568'252 CHF;1'668'227 CHF;1'656'995 CHF;1'580'950 CHF;1'660'331 CHF;1'714'842 CHF;1'792'500 CHF;1'708'858 CHF
;;;;;;;;1000/A2101.0105;Kommissionen und Delegationen des Nationalrates;1;4'978'422 CHF;5'381'673 CHF;5'437'507 CHF;5'148'264 CHF;5'531'741 CHF;5'703'902 CHF;5'670'972 CHF;5'634'615 CHF;5'893'078 CHF;5'667'578 CHF;6'476'000 CHF;5'632'623 CHF
;;;;;;;;1000/A2101.0106;Kommissionen und Delegationen des Ständerates;1;1'724'952 CHF;1'838'733 CHF;1'860'011 CHF;1'836'009 CHF;1'767'361 CHF;1'865'923 CHF;2'028'288 CHF;1'936'595 CHF;2'009'790 CHF;1'985'529 CHF;2'208'500 CHF;1'991'006 CHF
;;;;;;;;1000/A2101.0107;Delegationen in internationalen Organisationen;1;1'236'785 CHF;1'247'000 CHF;1'238'396 CHF;1'046'513 CHF;1'170'946 CHF;1'088'215 CHF;1'544'030 CHF;1'066'447 CHF;1'017'065 CHF;1'263'315 CHF;2'500'000 CHF;1'814'955 CHF
;;;;;;;;1000/A2101.0108;Internationale Beziehungen;1;173'859 CHF;268'622 CHF;256'309 CHF;269'172 CHF;292'723 CHF;294'934 CHF;293'890 CHF;327'734 CHF;302'718 CHF;477'027 CHF;350'000 CHF;335'515 CHF
;;;;;;;;1000/A2101.0109;Vorsorgeentschädigung;1;2'210'026 CHF;2'237'118 CHF;2'218'579 CHF;2'253'691 CHF;2'290'363 CHF;2'317'053 CHF;2'298'647 CHF;2'313'364 CHF;2'388'815 CHF;2'385'068 CHF;2'442'600 CHF;2'326'190 CHF
;;;;;;;;1000/A2101.0110;Vorsorgeleistungen;1;1'582'052 CHF;1'152'649 CHF;908'100 CHF;911'252 CHF;417'919 CHF;548'880 CHF;369'093 CHF;406'611 CHF;596'049 CHF;399'423 CHF;580'000 CHF;353'115 CHF
;;;;;;;;1000/A2101.0153;Arbeitgeberbeiträge Ratsmitglieder;1;;;;932'738 CHF;1'026'850 CHF;1'045'815 CHF;1'324'311 CHF;1'226'255 CHF;1'195'079 CHF;1'196'766 CHF;1'350'000 CHF;1'203'383 CHF
;;;;;;;;1000/A2101.0154;Ausbildung Ratsmitglieder;1;;;;29'147 CHF;59'752 CHF;45'500 CHF;56'164 CHF;31'708 CHF;59'912 CHF;53'693 CHF;60'000 CHF;38'678 CHF
;;;;;;;;1000/A2101.0159;Internationales und interparlamentariiche Beziehungen;1;;;;;;;;;;;;
;;;;;;;;1000/A2109.0001;Übriger Personalaufwand;1;27'341 CHF;46'826 CHF;35'257 CHF;145'519 CHF;145'307 CHF;340'030 CHF;301'124 CHF;223'377 CHF;262'911 CHF;284'014 CHF;355'000 CHF;361'585 CHF
;;;;;;;;1000/A2109.0002;Übriger Personalaufwand;1;89'868 CHF;153'587 CHF;116'260 CHF;;;;;;;;;
;;;;;;;;1000/A2111.0280;Untersuchung Insieme;1;;;;;;;;;;;;
;;;;;;;;1000/A2114.0001;Informatik Sachaufwand;1;;;;8'460'783 CHF;8'495'481 CHF;8'238'323 CHF;2'320'071 CHF;3'280'023 CHF;2'535'814 CHF;5'151'551 CHF;4'423'800 CHF;4'393'601 CHF
;;;;;;;;1000/A2115.0001;Beratungsaufwand;1;316'911 CHF;450'695 CHF;442'119 CHF;4'506'006 CHF;394'876 CHF;289'592 CHF;264'602 CHF;267'396 CHF;221'537 CHF;284'047 CHF;290'000 CHF;252'246 CHF
;;;;;;;;1000/A2115.0002;Beratungsaufwand;1;997'777 CHF;1'089'721 CHF;1'911'222 CHF;410'104 CHF;392'908 CHF;285'810 CHF;308'701 CHF;382'918 CHF;144'435 CHF;204'303 CHF;430'000 CHF;218'939 CHF
;;;;;;;;1000/A2119.0001;Übriger Betriebsaufwand;1;922'949 CHF;875'490 CHF;891'922 CHF;869'425 CHF;5'793'766 CHF;5'650'092 CHF;6'359'842 CHF;6'064'627 CHF;5'824'686 CHF;6'360'037 CHF;6'976'400 CHF;6'232'035 CHF
;;;;;;;;1000/A2119.0002;Übriger Betriebsaufwand;1;8'486'143 CHF;8'756'037 CHF;9'270'597 CHF;5'841'719 CHF;5'953'580 CHF;6'079'194 CHF;9'293'575 CHF;12'758'384 CHF;8'966'656 CHF;8'946'390 CHF;9'013'200 CHF;8'658'435 CHF
;;;;;;;;1000/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;5'227'356 CHF;4'305'415 CHF;5'206'969 CHF;;;;5'504'205 CHF;5'964'231 CHF;7'349'900 CHF;4'957'797 CHF;4'820'000 CHF;4'311'220 CHF
;;;;;;;;1001/A2101.0111;Besoldungen und Repräsentationszulagen Bundesrat;1;3'631'445 CHF;3'678'472 CHF;3'693'692 CHF;3'736'257 CHF;3'768'068 CHF;7'243'149 CHF;7'476'002 CHF;7'908'602 CHF;8'503'595 CHF;8'518'685 CHF;8'854'400 CHF;8'358'560 CHF
;;;;;;;;1001/A2111.0126;Repräsentationskosten und dienstliche Auslagen;1;1'561'481 CHF;1'336'998 CHF;1'483'759 CHF;1'541'892 CHF;1'517'483 CHF;1'879'096 CHF;1'819'757 CHF;1'524'443 CHF;1'552'891 CHF;1'418'940 CHF;2'277'000 CHF;1'412'758 CHF
;;;;;;;;1001/A2114.0001;Informatik Sachaufwand;1;;;;;;;;;;;;
;;;;;;;;1001/A2119.0001;Übriger Betriebsaufwand;1;1'090'051 CHF;61'634 CHF;45'360 CHF;77'303 CHF;96'426 CHF;163'288 CHF;191'395 CHF;159'576 CHF;157'485 CHF;189'734 CHF;431'000 CHF;289'402 CHF
;;;;;;;;1002/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;23'683'925 CHF;24'242'391 CHF;23'856'216 CHF;24'346'049 CHF;24'648'992 CHF;27'076'161 CHF;27'727'002 CHF;29'035'989 CHF;29'783'873 CHF;30'755'222 CHF;30'702'300 CHF;31'601'882 CHF
;;;;;;;;1002/A2100.0002;Personalbezüge und Arbeitgeberbeiträge;1;952'200 CHF;841'919 CHF;788'455 CHF;738'405 CHF;686'153 CHF;0 CHF;;;;;;
;;;;;;;;1002/A2109.0001;Übriger Personalaufwand;1;64'452 CHF;77'095 CHF;100'022 CHF;166'509 CHF;178'909 CHF;207'399 CHF;123'136 CHF;141'143 CHF;222'729 CHF;244'973 CHF;191'200 CHF;355'938 CHF
;;;;;;;;1002/A2109.0002;Übriger Personalaufwand;1;1'250 CHF;850 CHF;1'798 CHF;1'293 CHF;760 CHF;;;;;;;
;;;;;;;;1002/A2111.0127;Betrieb Behördenportal www.ch.ch;1;316'146 CHF;403'863 CHF;337'822 CHF;248'189 CHF;;;;;;;;
;;;;;;;;1002/A2114.0001;Informatik Sachaufwand;1;;;;4'053'976 CHF;3'403'962 CHF;460'190 CHF;711'592 CHF;881'713 CHF;741'204 CHF;1'219'880 CHF;662'000 CHF;637'946 CHF
;;;;;;;;1002/A2115.0001;Beratungsaufwand;1;1'362'932 CHF;831'731 CHF;907'256 CHF;910'168 CHF;890'039 CHF;567'970 CHF;692'918 CHF;277'149 CHF;517'622 CHF;442'963 CHF;747'675 CHF;667'598 CHF
;;;;;;;;1002/A2115.0002;Beratungsaufwand;1;308'268 CHF;322'253 CHF;326'621 CHF;276'531 CHF;188'336 CHF;;;;;;;
;;;;;;;;1002/A2119.0001;Übriger Betriebsaufwand;1;4'228'360 CHF;4'412'039 CHF;4'091'157 CHF;4'317'690 CHF;4'928'517 CHF;4'924'272 CHF;4'321'938 CHF;5'105'084 CHF;4'926'973 CHF;5'001'943 CHF;5'242'600 CHF;4'975'669 CHF
;;;;;;;;1002/A2119.0002;Übriger Betriebsaufwand;1;162'985 CHF;162'457 CHF;162'988 CHF;162'912 CHF;162'113 CHF;;;;;;;
;;;;;;;;1002/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;10'760'122 CHF;3'054'757 CHF;4'685'040 CHF;;;4'030'422 CHF;2'749'136 CHF;2'858'789 CHF;3'348'605 CHF;2'881'634 CHF;3'996'600 CHF;1'949'212 CHF
;;;;;;;;1006/A6100.0001;Funktionsaufwand (Globalbudget);1;;;;;;;;;;;;36'155'968 CHF
;;;;;;;;1006/A8100.0001;Sach- und immaterielle Anlagen, Vorräte (Globalbudget);1;;;;;;;;;;;;1'134'796 CHF
;;;;;;;;1007/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;9'454'730 CHF;9'489'630 CHF;9'394'717 CHF;9'752'592 CHF;9'886'689 CHF;10'615'086 CHF;10'963'399 CHF;11'626'903 CHF;10'937'954 CHF;12'126'191 CHF;10'463'900 CHF;12'268'421 CHF
;;;;;;;;1007/A2100.0002;Personalbezüge und Arbeitgeberbeiträge;1;146'306 CHF;233'533 CHF;308'406 CHF;381'013 CHF;444'156 CHF;494'077 CHF;500'417 CHF;554'801 CHF;693'199 CHF;658'887 CHF;329'400 CHF;652'908 CHF
;;;;;;;;1007/A2100.0121;Ressourcenpool;1;;;;;;;;;;;1'274'300 CHF;
;;;;;;;;1007/A2101.0002;Übrige Bezüge und Leistungen;1;;;;;;;;;;;;
;;;;;;;;1007/A2109.0001;Übriger Personalaufwand;1;323'810 CHF;190'794 CHF;93'660 CHF;98'890 CHF;66'484 CHF;70'960 CHF;97'634 CHF;143'804 CHF;159'602 CHF;121'104 CHF;155'300 CHF;131'115 CHF
;;;;;;;;1007/A2109.0002;Übriger Personalaufwand;1;704 CHF;350 CHF;0 CHF;2'161 CHF;700 CHF;4'575 CHF;4'975 CHF;7'818 CHF;4'161 CHF;9'421 CHF;5'500 CHF;9'157 CHF
;;;;;;;;1007/A2114.0001;Informatik Sachaufwand;1;;;;118'781 CHF;29'176 CHF;105'873 CHF;112'689 CHF;70'714 CHF;42'566 CHF;16'357 CHF;398'300 CHF;138'841 CHF
;;;;;;;;1007/A2115.0001;Beratungsaufwand;1;396'554 CHF;258'019 CHF;602'842 CHF;328'819 CHF;278'189 CHF;309'952 CHF;385'179 CHF;535'903 CHF;494'033 CHF;696'021 CHF;1'216'500 CHF;926'572 CHF
;;;;;;;;1007/A2115.0002;Beratungsaufwand;1;86'511 CHF;58'195 CHF;224'272 CHF;142'563 CHF;135'517 CHF;243'797 CHF;179'107 CHF;245'015 CHF;248'573 CHF;155'840 CHF;256'900 CHF;254'528 CHF
;;;;;;;;1007/A2119.0001;Übriger Betriebsaufwand;1;251'248 CHF;225'116 CHF;212'801 CHF;311'091 CHF;394'515 CHF;477'592 CHF;500'737 CHF;521'325 CHF;615'369 CHF;567'364 CHF;862'600 CHF;585'727 CHF
;;;;;;;;1007/A2119.0002;Übriger Betriebsaufwand;1;15'149 CHF;10'551 CHF;18'186 CHF;11'978 CHF;31'194 CHF;53'844 CHF;50'924 CHF;54'552 CHF;56'900 CHF;57'710 CHF;68'600 CHF;67'602 CHF
;;;;;;;;1007/A2310.0139;Massnahmen Prävention Rassismus;1;2'736'125 CHF;3'933'563 CHF;705'000 CHF;853'702 CHF;844'480 CHF;851'471 CHF;837'907 CHF;697'697 CHF;690'012 CHF;681'092 CHF;821'000 CHF;747'550 CHF
;;;;;;;;1007/A2310.0140;Massnahmen Behindertengleichstellung;1;140'500 CHF;719'500 CHF;1'215'200 CHF;1'248'747 CHF;1'705'250 CHF;1'738'170 CHF;1'855'000 CHF;1'874'000 CHF;2'086'264 CHF;2'092'500 CHF;2'175'700 CHF;2'087'950 CHF
;;;;;;;;1007/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;872'152 CHF;1'116'892 CHF;600'825 CHF;;;0 CHF;86'689 CHF;424'095 CHF;340'306 CHF;373'180 CHF;1'213'700 CHF;215'901 CHF
;;;;;;;;1007/A4100.0002;Sach- und immaterielle Anlagen, Vorräte;1;57'458 CHF;69'465 CHF;22'448 CHF;;10'655 CHF;;;;;;;
;;;;;;;;1008/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;2'013'481 CHF;2'025'639 CHF;1'916'201 CHF;1'882'371 CHF;2'087'048 CHF;2'234'388 CHF;2'219'872 CHF;2'167'365 CHF;2'216'162 CHF;2'187'109 CHF;2'147'600 CHF;2'495'300 CHF
;;;;;;;;1008/A2109.0001;Übriger Personalaufwand;1;13'542 CHF;12'829 CHF;19'894 CHF;13'211 CHF;16'500 CHF;16'986 CHF;25'067 CHF;21'984 CHF;19'245 CHF;30'147 CHF;33'500 CHF;44'094 CHF
;;;;;;;;1008/A2111.0123;Eidg. Kommission für Frauenfragen;1;189'084 CHF;146'486 CHF;177'222 CHF;123'812 CHF;158'952 CHF;176'569 CHF;178'088 CHF;184'479 CHF;138'660 CHF;184'168 CHF;195'300 CHF;188'264 CHF
;;;;;;;;1008/A2111.0124;Fachstelle Häusliche Gewalt;1;261'582 CHF;243'321 CHF;195'029 CHF;224'957 CHF;238'803 CHF;237'167 CHF;242'556 CHF;237'771 CHF;244'700 CHF;248'437 CHF;252'200 CHF;252'200 CHF
;;;;;;;;1008/A2114.0001;Informatik Sachaufwand;1;;;;;21'053 CHF;5'787 CHF;5'642 CHF;22'593 CHF;15'242 CHF;10'435 CHF;21'700 CHF;16'709 CHF
;;;;;;;;1008/A2115.0001;Beratungsaufwand;1;481'020 CHF;542'189 CHF;554'106 CHF;444'465 CHF;409'803 CHF;387'391 CHF;415'805 CHF;402'433 CHF;426'793 CHF;357'918 CHF;868'100 CHF;719'749 CHF
;;;;;;;;1008/A2119.0001;Übriger Betriebsaufwand;1;113'584 CHF;101'146 CHF;91'628 CHF;87'529 CHF;147'464 CHF;428'844 CHF;325'369 CHF;425'592 CHF;344'380 CHF;301'331 CHF;457'900 CHF;375'549 CHF
;;;;;;;;1008/A2310.0138;Massnahmen Gleichstellung Frau/Mann;1;3'431'157 CHF;4'348'100 CHF;4'357'598 CHF;4'244'483 CHF;4'470'201 CHF;4'152'674 CHF;4'308'300 CHF;4'262'415 CHF;4'227'920 CHF;4'107'802 CHF;4'466'300 CHF;4'466'291 CHF
;;;;;;;;1009/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;6'561'152 CHF;6'460'399 CHF;6'241'254 CHF;6'238'371 CHF;5'985'698 CHF;6'829'677 CHF;7'715'870 CHF;7'838'827 CHF;8'257'462 CHF;8'562'940 CHF;8'639'300 CHF;8'833'808 CHF
;;;;;;;;1009/A2109.0001;Übriger Personalaufwand;1;90'152 CHF;102'073 CHF;70'991 CHF;68'546 CHF;75'452 CHF;77'815 CHF;45'036 CHF;78'850 CHF;94'395 CHF;135'741 CHF;94'100 CHF;111'360 CHF
;;;;;;;;1009/A2111.0219;Papierentsäuerung;1;;;;999'998 CHF;1'138'653 CHF;923'231 CHF;890'258 CHF;;;;;
;;;;;;;;1009/A2111.0220;ARELDA;1;;;;1'743'345 CHF;3'382'365 CHF;749'843 CHF;;;;;;
;;;;;;;;1009/A2114.0001;Informatik Sachaufwand;1;;;;60'253 CHF;-60'000 CHF;159'201 CHF;-12'872 CHF;21'914 CHF;46'242 CHF;280'396 CHF;459'600 CHF;312'742 CHF
;;;;;;;;1009/A2115.0001;Beratungsaufwand;1;1'946'559 CHF;1'658'279 CHF;1'630'863 CHF;208'666 CHF;197'686 CHF;204'140 CHF;282'409 CHF;261'679 CHF;343'786 CHF;458'794 CHF;507'500 CHF;215'889 CHF
;;;;;;;;1009/A2117.0001;Nicht aktivierbare Sachgüter;1;8'185 CHF;9'792 CHF;7'137 CHF;6'039 CHF;6'798 CHF;6'847 CHF;29'279 CHF;14'016 CHF;17'596 CHF;18'402 CHF;29'800 CHF;20'186 CHF
;;;;;;;;1009/A2119.0001;Übriger Betriebsaufwand;1;558'552 CHF;257'599 CHF;196'297 CHF;607'852 CHF;639'556 CHF;482'572 CHF;500'123 CHF;1'114'472 CHF;1'138'015 CHF;1'488'551 CHF;1'626'700 CHF;1'242'970 CHF
;;;;;;;;1009/A2310.0296;Zusammenarbeit mit externen Institutionen;1;942'875 CHF;900'000 CHF;;;;;;;;;;
;;;;;;;;1009/A4100.0001;Sach- und immaterielle Anlagen, Vorräte;1;3'034'428 CHF;741'072 CHF;1'322'717 CHF;1'303'989 CHF;760'233 CHF;1'051'169 CHF;914'787 CHF;1'812'421 CHF;1'249'304 CHF;1'103'918 CHF;1'682'900 CHF;319'604 CHF
;;;;;;;;1009/A4100.0112;Erwerbungen, Ankäufe;1;54'605 CHF;17'807 CHF;18'150 CHF;;;;;;;;;
;;;;;;;;1009/A4100.0122;IT-Investition ARELDA;1;;1'129'043 CHF;1'184'852 CHF;;;;;;;;;
;;;;;;;;1012/A6100.0001;Funktionsaufwand (Globalbudget);1;45'101'212 CHF;51'710'809 CHF;54'657'100 CHF;53'059'786 CHF;58'104'356 CHF;59'179'891 CHF;60'028'099 CHF;62'029'995 CHF;63'330'997 CHF;70'455'599 CHF;62'186'900 CHF;78'428'873 CHF
;;;;;;;;1012/A6210.0103;Meteorologische Weltorganisation, Genf;1;1'489'316 CHF;1'492'850 CHF;1'399'016 CHF;1'443'860 CHF;1'403'050 CHF;1'559'189 CHF;2'011'595 CHF;2'160'718 CHF;2'199'795 CHF;1'879'768 CHF;3'500'000 CHF;1'990'801 CHF
;;;;;;;;1012/A6210.0104;Europäische Organisation Betrieb Wettersatelliten Darmstadt;1;10'645'200 CHF;10'344'800 CHF;10'310'399 CHF;9'000'000 CHF;7'891'330 CHF;8'917'896 CHF;10'126'400 CHF;9'786'099 CHF;8'434'843 CHF;7'867'822 CHF;10'416'700 CHF;8'534'290 CHF
;;;;;;;;1012/A6210.0105;Weltstrahlungszentrum Davos;1;1'132'750 CHF;1'004'238 CHF;1'092'594 CHF;1'108'984 CHF;1'287'868 CHF;1'307'186 CHF;1'287'868 CHF;1'287'868 CHF;1'366'896 CHF;1'366'896 CHF;1'370'000 CHF;1'366'936 CHF
;;;;;;;;1012/A6210.0106;Europ. Zentrum für mittelfristige Wettervorhersage Reading;1;1'852'920 CHF;1'871'581 CHF;1'935'317 CHF;2'183'632 CHF;1'959'305 CHF;1'732'748 CHF;1'744'957 CHF;1'652'376 CHF;1'594'850 CHF;1'677'135 CHF;1'788'400 CHF;1'732'060 CHF
;;;;;;;;1012/A6210.0107;Europ. Zusammenarbeit im meteorologischen Bereich;1;257'390 CHF;286'110 CHF;300'794 CHF;297'644 CHF;358'672 CHF;334'095 CHF;310'421 CHF;297'543 CHF;239'707 CHF;284'298 CHF;458'400 CHF;294'746 CHF
;;;;;;;;1012/A8100.0001;Sach- und immaterielle Anlagen, Vorräte (Globalbudget);1;7'188'050 CHF;6'766'891 CHF;4'694'502 CHF;3'968'237 CHF;2'299'990 CHF;3'518'400 CHF;3'880'819 CHF;3'786'915 CHF;3'490'353 CHF;1'875'689 CHF;7'069'000 CHF;2'318'065 CHF
;;;;;;;;1012/E5300.0001;Übriger Ertrag;1;;;;;;;;;;-11'880'000 CHF;;
;;;;;;;;1015/A2100.0001;Personalbezüge und Arbeitgeberbeiträge;1;57'977'762 CHF;56'693'462 CHF;57'899'390 CHF;61'848'753 CHF;65'563'526 CHF;73'360'156 CHF;75'229'010 CHF;77'992'541 CHF;79'865'398 CHF;80'655'475 CHF;76'526'585 CHF;81'033'559 CHF
;;;;;;;;1015/A2100.0002;Personalbezüge und Arbeitgeberbeiträge;1;3'007'285 CHF;2'069'629 CHF;2'946'921 CHF;2'986'587 CHF;2'687'321 CHF;3'199'803 CHF;3'137'222 CHF;3'208'266 CHF;3'283'464 CHF;3'436'227 CHF;3'414'870 CHF;3'436'330 CHF
;;;;;;;;1015/A2109.0001;Übriger Personalaufwand;1;94'204 CHF;149'988 CHF;294'345 CHF;332'598 CHF;554'182 CHF;610'841 CHF;590'716 CHF;712'489 CHF;847'033 CHF;833'159 CHF;717'250 CHF;792'631 CHF
;;;;;;;;1015/A2111.0104;Kosten für Erhebungen;1;10'048'007 CHF;11'037'967 CHF;11'206'661 CHF;12'000'459 CHF;12'173'932 CHF;15'046'388 CHF;14'912'859 CHF;16'841'073 CHF;16'152'267 CHF;15'468'147 CHF;16'183'100 CHF;15'034'303 CHF
;;;;;;;;1015/A2111.0221;Registerharmonisierung;1;;;;;;;;;;;;
;;;;;;;;1015/A2111.0241;Registerharmonisierung;1;;;;4'062'829 CHF;2'714'837 CHF;585'328 CHF;766'358 CHF;;;;;
